Wafer Step,Year,Synthetic_Water_per_Wafer,Synthetic_Water_per_Wafer_noisy,Investment_Level,Wafer_Size,Water_Efficiency_Level,Percent_Reclaimed_Water,Percent_Municipal_Water,Reclamation_Tech_Level,Wafer_Intention
Oxidation,24,1.06E-05,1.02E-05,460.9582487,300,Low,87.45751707,12.54248293,2,Reduced
Oxidation,25,1.10E-05,1.08E-05,280.1040795,300,Medium,40.51817654,59.48182346,5,Current
Oxidation,26,1.13E-05,1.13E-05,275.6823326,450,Medium,71.40029345,28.59970655,2,Reduced
Oxidation,27,1.16E-05,1.19E-05,409.2328305,200,Medium,42.05602132,57.94397868,5,Current
Oxidation,28,1.20E-05,1.23E-05,342.4837688,300,Low,62.14966107,37.85033893,3,Current
Oxidation,29,1.23E-05,1.21E-05,365.8850948,300,Medium,35.80058698,64.19941302,2,Advanced
Oxidation,30,1.27E-05,1.21E-05,408.1067012,200,Medium,57.02225618,42.97774382,5,Advanced
Oxidation,31,1.31E-05,1.32E-05,450.5024038,200,High,75.36979973,24.63020027,1,Reduced
Oxidation,32,1.35E-05,1.41E-05,202.0978206,450,Medium,50.85429145,49.14570855,3,Advanced
Oxidation,33,1.39E-05,1.45E-05,219.0123287,300,Medium,69.89470347,30.10529653,3,Reduced
Oxidation,34,1.43E-05,1.46E-05,92.29187293,300,High,77.72699765,22.27300235,1,Current
Oxidation,35,1.47E-05,1.48E-05,310.2260634,300,Low,85.63066917,14.36933083,5,Advanced
Oxidation,36,1.52E-05,1.54E-05,66.17402321,450,High,44.07852491,55.92147509,4,Current
Oxidation,37,1.56E-05,1.58E-05,259.5191082,300,Medium,53.95895495,46.04104505,1,Current
Oxidation,38,1.61E-05,1.62E-05,294.1900856,450,Low,39.1449608,60.8550392,5,Advanced
Oxidation,39,1.66E-05,1.64E-05,178.9435635,300,Medium,89.54901013,10.45098987,1,Reduced
Oxidation,40,1.71E-05,1.77E-05,315.8749673,300,Medium,85.62005808,14.37994192,1,Current
Oxidation,41,1.76E-05,1.84E-05,63.72511247,300,Low,62.39742782,37.60257218,2,Advanced
Oxidation,42,1.81E-05,1.74E-05,66.80668494,300,Medium,80.52199766,19.47800234,5,Current
Oxidation,43,1.87E-05,1.78E-05,420.1702523,300,Medium,61.25747864,38.74252136,4,Reduced
Oxidation,44,1.92E-05,1.91E-05,212.0857886,300,Medium,67.41514128,32.58485872,2,Advanced
Oxidation,45,1.98E-05,2.05E-05,107.1772307,300,Low,35.34746593,64.65253407,1,Reduced
Oxidation,46,2.04E-05,2.00E-05,285.009467,450,High,75.31622523,24.68377477,1,Advanced
Oxidation,47,2.10E-05,2.08E-05,396.4970989,300,High,37.66280902,62.33719098,1,Current
Oxidation,48,2.16E-05,2.22E-05,147.1194624,300,High,79.56405782,20.43594218,5,Current
Oxidation,49,2.23E-05,2.16E-05,330.3007141,450,Medium,76.92168526,23.07831474,5,Advanced
Oxidation,50,2.30E-05,2.23E-05,88.40635925,300,Low,72.52468186,27.47531814,2,Advanced
Doping,1,5.39E-06,5.26E-06,73.25677453,200,Medium,32.16962283,67.83037717,4,Current
Doping,2,5.56E-06,5.52E-06,289.1095842,450,Low,48.18770136,51.81229864,2,Current
Doping,3,5.72E-06,5.58E-06,293.2858047,300,Low,45.78675419,54.21324581,3,Current
Doping,4,5.89E-06,5.86E-06,336.8434557,300,Medium,51.60818445,48.39181555,1,Advanced
Doping,5,6.07E-06,6.36E-06,376.7411002,200,Medium,35.25856481,64.74143519,1,Reduced
Doping,6,6.25E-06,6.24E-06,489.1334358,300,Medium,86.21746938,13.78253062,1,Current
Doping,7,6.44E-06,6.27E-06,282.3351567,300,Medium,63.22813444,36.77186556,2,Reduced
Doping,8,6.63E-06,6.78E-06,195.3304128,300,Medium,48.33145864,51.66854136,2,Advanced
Doping,9,6.83E-06,6.72E-06,407.8337876,450,Low,53.81889102,46.18110898,1,Current
Doping,10,7.04E-06,6.79E-06,171.8745131,300,High,56.83215243,43.16784757,2,Current
Doping,11,7.25E-06,7.30E-06,247.5371393,200,Medium,66.03566,33.96434,5,Advanced
Doping,12,7.47E-06,7.62E-06,85.3053716,300,Medium,60.94076566,39.05923434,5,Current
Doping,13,7.69E-06,7.92E-06,61.40783454,300,Low,85.16351839,14.83648161,2,Advanced
Doping,14,7.92E-06,7.53E-06,483.1917866,300,Medium,59.81780897,40.18219103,1,Current
Doping,15,8.16E-06,7.76E-06,426.1910542,200,Medium,89.52948089,10.47051911,2,Current
Doping,16,8.40E-06,8.09E-06,363.1883927,300,Low,81.08549746,18.91450254,2,Advanced
Doping,17,8.66E-06,8.71E-06,234.028825,300,Low,42.51063086,57.48936914,2,Current
Doping,18,8.92E-06,9.04E-06,127.982444,450,Medium,85.83571288,14.16428712,3,Current
Doping,19,9.18E-06,9.36E-06,120.3966692,300,Medium,36.98198387,63.01801613,5,Advanced
Doping,20,9.46E-06,9.43E-06,162.6093042,450,Low,79.04698251,20.95301749,4,Reduced
Doping,21,9.74E-06,9.32E-06,297.1519991,200,High,52.83739761,47.16260239,4,Reduced
Doping,22,1.00E-05,9.91E-06,371.5681652,450,Low,82.67845923,17.32154077,3,Current
Doping,23,1.03E-05,9.88E-06,347.0888195,200,Medium,82.08340141,17.91659859,2,Advanced
Doping,24,1.06E-05,1.06E-05,175.9702536,300,High,78.35552401,21.64447599,3,Current
Doping,25,1.10E-05,1.09E-05,479.6893763,300,Medium,77.40182618,22.59817382,3,Current
Doping,26,1.13E-05,1.16E-05,382.0536125,200,Medium,48.28074835,51.71925165,1,Advanced
Doping,27,1.16E-05,1.18E-05,299.4593236,300,Medium,34.85515698,65.14484302,5,Current
Doping,28,1.20E-05,1.18E-05,325.2743358,300,Low,54.17881073,45.82118927,4,Current
Doping,29,1.23E-05,1.27E-05,238.8200281,300,High,40.4114709,59.5885291,2,Current
Doping,30,1.27E-05,1.30E-05,161.4789453,300,Medium,71.69706533,28.30293467,4,Current
Doping,31,1.31E-05,1.32E-05,210.1877054,300,High,50.76598359,49.23401641,4,Current
Doping,32,1.35E-05,1.36E-05,391.0307497,300,Low,88.53661205,11.46338795,5,Reduced
Doping,33,1.39E-05,1.46E-05,56.47706988,300,Low,68.45832464,31.54167536,4,Advanced
Doping,34,1.43E-05,1.36E-05,102.2326882,300,Low,79.34883382,20.65116618,4,Current
Doping,35,1.47E-05,1.41E-05,70.70118891,200,Medium,37.95148036,62.04851964,3,Reduced
Doping,36,1.52E-05,1.46E-05,68.32796104,450,Medium,81.72086894,18.27913106,5,Current
Doping,37,1.56E-05,1.62E-05,434.9572628,300,High,85.36543143,14.63456857,1,Current
Doping,38,1.61E-05,1.60E-05,366.6460367,300,Medium,59.22371513,40.77628487,2,Current
Doping,39,1.66E-05,1.67E-05,263.3782231,300,High,66.37517627,33.62482373,4,Current
Doping,40,1.71E-05,1.75E-05,94.02537229,450,Low,75.88858805,24.11141195,2,Reduced
Doping,41,1.76E-05,1.71E-05,271.2271438,200,High,40.49031764,59.50968236,1,Current
Doping,42,1.81E-05,1.90E-05,263.0622969,300,Medium,60.15396459,39.84603541,2,Reduced
Doping,43,1.87E-05,1.94E-05,127.9408415,300,Medium,53.91978167,46.08021833,1,Advanced
Doping,44,1.92E-05,1.89E-05,245.2332422,300,High,38.78243953,61.21756047,3,Advanced
Doping,45,1.98E-05,1.88E-05,229.3271305,200,Medium,52.05206534,47.94793466,4,Current
Doping,46,2.04E-05,2.02E-05,327.1325441,450,Medium,34.09033856,65.90966144,1,Advanced
Doping,47,2.10E-05,2.18E-05,335.7921429,450,Low,31.54871442,68.45128558,2,Advanced
Doping,48,2.16E-05,2.26E-05,70.3868044,300,Low,38.10997735,61.89002265,4,Advanced
Doping,49,2.23E-05,2.15E-05,218.5756766,300,High,87.7869067,12.2130933,3,Advanced
Doping,50,2.30E-05,2.31E-05,331.6369621,450,Medium,62.97177215,37.02822785,4,Advanced
Inspection,1,5.39E-06,5.22E-06,276.4113164,300,Medium,87.94932967,12.05067033,1,Reduced
Inspection,2,5.56E-06,5.28E-06,435.4204285,200,Medium,55.9498727,44.0501273,3,Advanced
Inspection,3,5.72E-06,5.76E-06,346.4121342,300,Low,48.70896799,51.29103201,2,Current
Inspection,4,5.89E-06,5.78E-06,123.3204922,300,Low,60.36851177,39.63148823,3,Current
Inspection,5,6.07E-06,5.77E-06,81.75593633,300,Medium,56.37070132,43.62929868,3,Reduced
Inspection,6,6.25E-06,6.55E-06,339.0886752,300,Medium,36.33988106,63.66011894,5,Advanced
Inspection,7,6.44E-06,6.33E-06,61.93008974,450,Low,68.44957888,31.55042112,3,Reduced
Inspection,8,6.63E-06,6.45E-06,313.5990116,450,Medium,42.96229095,57.03770905,3,Current
Inspection,9,6.83E-06,6.51E-06,473.1036086,300,Low,67.17527729,32.82472271,4,Current
Inspection,10,7.04E-06,7.30E-06,308.96338,200,Medium,69.01206554,30.98793446,2,Current
Inspection,11,7.25E-06,7.55E-06,224.6764668,450,Low,39.12149119,60.87850881,4,Reduced
Inspection,12,7.47E-06,7.81E-06,339.4796983,450,Medium,33.68097763,66.31902237,4,Advanced
Inspection,13,7.69E-06,7.42E-06,256.2138007,200,Medium,76.84569516,23.15430484,1,Current
Inspection,14,7.92E-06,7.82E-06,295.5275552,450,Medium,57.58802543,42.41197457,4,Current
Inspection,15,8.16E-06,7.84E-06,473.6591639,450,Low,33.48982773,66.51017227,5,Current
Inspection,16,8.40E-06,8.41E-06,223.746187,300,Low,89.69197903,10.30802097,5,Reduced
Inspection,17,8.66E-06,8.32E-06,482.5357537,300,Medium,33.46683366,66.53316634,1,Advanced
Inspection,18,8.92E-06,8.79E-06,457.4077889,300,Medium,71.70211373,28.29788627,2,Reduced
Inspection,19,9.18E-06,9.55E-06,138.1060107,200,Medium,89.02073552,10.97926448,2,Advanced
Inspection,20,9.46E-06,9.50E-06,81.21258539,300,Low,44.35080625,55.64919375,4,Advanced
Inspection,21,9.74E-06,9.87E-06,95.35010062,450,Medium,38.53496212,61.46503788,4,Advanced
Inspection,22,1.00E-05,9.93E-06,58.19982154,200,High,37.28309637,62.71690363,4,Advanced
Inspection,23,1.03E-05,1.01E-05,92.49933234,300,Medium,48.19650885,51.80349115,2,Current
Inspection,24,1.06E-05,1.05E-05,357.353048,300,Low,36.06274866,63.93725134,3,Advanced
Inspection,25,1.10E-05,1.08E-05,82.03489181,300,Medium,71.5296805,28.4703195,5,Advanced
Inspection,26,1.13E-05,1.14E-05,193.5390336,450,Low,33.73750789,66.26249211,3,Reduced
Inspection,27,1.16E-05,1.13E-05,430.1938899,300,Low,60.56532769,39.43467231,3,Reduced
Inspection,28,1.20E-05,1.15E-05,60.47237108,300,High,89.80181123,10.19818877,2,Reduced
Inspection,29,1.23E-05,1.23E-05,416.5108172,300,Low,78.83821617,21.16178383,3,Reduced
Inspection,30,1.27E-05,1.25E-05,176.8346486,300,Medium,66.91316629,33.08683371,1,Current
Inspection,31,1.31E-05,1.37E-05,103.1741724,300,Medium,48.37521725,51.62478275,4,Advanced
Inspection,32,1.35E-05,1.32E-05,363.5317244,300,Medium,67.43375018,32.56624982,1,Advanced
Inspection,33,1.39E-05,1.46E-05,333.0242811,200,Medium,61.62248783,38.37751217,5,Current
Inspection,34,1.43E-05,1.44E-05,444.8624061,200,Low,55.56500303,44.43499697,4,Advanced
Inspection,35,1.47E-05,1.41E-05,380.7819697,300,Medium,37.8426226,62.1573774,3,Current
Inspection,36,1.52E-05,1.51E-05,411.5664187,300,Medium,83.19625291,16.80374709,5,Advanced
Inspection,37,1.56E-05,1.55E-05,176.9155577,450,Low,56.98707893,43.01292107,4,Advanced
Inspection,38,1.61E-05,1.62E-05,129.8477947,300,Medium,41.67735071,58.32264929,3,Current
Inspection,39,1.66E-05,1.74E-05,387.7766382,300,Low,52.06556105,47.93443895,1,Current
Inspection,40,1.71E-05,1.66E-05,413.0756327,300,Low,54.84778515,45.15221485,4,Current
Inspection,41,1.76E-05,1.68E-05,495.7273139,200,Medium,79.65227373,20.34772627,3,Current
Inspection,42,1.81E-05,1.86E-05,235.6779546,300,Low,74.01686283,25.98313717,1,Advanced
Inspection,43,1.87E-05,1.87E-05,217.4081386,200,Medium,76.15829362,23.84170638,5,Advanced
Inspection,44,1.92E-05,1.85E-05,399.3858323,450,Medium,30.66187587,69.33812413,5,Reduced
Inspection,45,1.98E-05,1.90E-05,203.3615931,200,High,54.96923989,45.03076011,5,Current
Inspection,46,2.04E-05,1.94E-05,468.8407965,300,Low,58.8806491,41.1193509,5,Advanced
Inspection,47,2.10E-05,2.00E-05,436.2857383,200,Low,31.15153661,68.84846339,2,Reduced
Inspection,48,2.16E-05,2.09E-05,243.0473123,450,Low,45.58879252,54.41120748,4,Advanced
Inspection,49,2.23E-05,2.13E-05,387.8919805,300,Medium,75.61738939,24.38261061,4,Current
Inspection,50,2.30E-05,2.37E-05,389.5442933,300,Medium,38.22658234,61.77341766,2,Advanced
Packaging,1,5.39E-06,5.30E-06,96.40574098,200,Low,62.11860789,37.88139211,3,Current
Packaging,2,5.56E-06,5.48E-06,456.148808,300,High,42.91211232,57.08788768,3,Current
Packaging,3,5.72E-06,5.89E-06,277.3635676,300,Low,30.72724648,69.27275352,5,Advanced
Packaging,4,5.89E-06,5.64E-06,421.9058597,450,Medium,44.47208746,55.52791254,1,Reduced
Packaging,5,6.07E-06,6.18E-06,194.0223205,300,Medium,88.55242529,11.44757471,3,Current
Packaging,6,6.25E-06,5.95E-06,452.9854528,200,High,78.09222671,21.90777329,1,Advanced
Packaging,7,6.44E-06,6.60E-06,225.1407554,200,Medium,87.57459866,12.42540134,4,Advanced
Packaging,8,6.63E-06,6.57E-06,54.87694317,300,High,59.27124264,40.72875736,1,Advanced
Packaging,9,6.83E-06,7.14E-06,457.4218894,300,Medium,36.58417192,63.41582808,4,Advanced
Packaging,10,7.04E-06,6.71E-06,91.07900455,200,High,62.87756934,37.12243066,2,Current
Packaging,11,7.25E-06,7.24E-06,193.6911369,300,Low,57.26264007,42.73735993,2,Reduced
Packaging,12,7.47E-06,7.54E-06,477.5278852,300,High,80.66142496,19.33857504,5,Current
Packaging,13,7.69E-06,7.64E-06,477.7732161,300,Medium,35.88495485,64.11504515,3,Advanced
Packaging,14,7.92E-06,7.67E-06,308.0470497,300,High,59.29446822,40.70553178,5,Advanced
Packaging,15,8.16E-06,8.01E-06,334.3267455,300,Medium,39.00291988,60.99708012,4,Advanced
Packaging,16,8.40E-06,8.73E-06,251.8004849,300,Medium,49.48055561,50.51944439,5,Current
Packaging,17,8.66E-06,8.79E-06,181.9448473,200,Medium,74.24142464,25.75857536,1,Current
Packaging,18,8.92E-06,8.59E-06,197.8990454,200,Medium,58.56108776,41.43891224,4,Advanced
Packaging,19,9.18E-06,9.20E-06,352.6333052,450,Low,52.55329711,47.44670289,2,Current
Packaging,20,9.46E-06,9.15E-06,388.5685382,450,Low,53.66857671,46.33142329,3,Reduced
Packaging,21,9.74E-06,9.66E-06,406.2105697,300,Low,57.5668061,42.4331939,4,Current
Packaging,22,1.00E-05,1.04E-05,405.3281643,300,Low,77.10099263,22.89900737,4,Reduced
Packaging,23,1.03E-05,1.07E-05,91.04274637,300,High,83.52508134,16.47491866,1,Current
Packaging,24,1.06E-05,1.12E-05,272.4891371,300,Low,87.32008119,12.67991881,3,Current
Packaging,25,1.10E-05,1.14E-05,75.90144201,200,High,77.21420318,22.78579682,2,Current
Packaging,26,1.13E-05,1.09E-05,297.287997,200,Medium,48.92441374,51.07558626,4,Current
Packaging,27,1.16E-05,1.14E-05,248.6887256,300,Low,71.28808237,28.71191763,4,Advanced
Packaging,28,1.20E-05,1.18E-05,449.4668822,300,Medium,56.25618744,43.74381256,1,Advanced
Packaging,29,1.23E-05,1.29E-05,207.9117556,200,Medium,45.28023732,54.71976268,5,Advanced
Packaging,30,1.27E-05,1.26E-05,102.6801574,300,Medium,80.45229477,19.54770523,2,Current
Packaging,31,1.31E-05,1.32E-05,114.3462569,300,Medium,32.30558094,67.69441906,3,Advanced
Packaging,32,1.35E-05,1.29E-05,392.6797843,300,Medium,84.10571953,15.89428047,4,Reduced
Packaging,33,1.39E-05,1.35E-05,328.1981285,200,Low,57.68864788,42.31135212,4,Current
Packaging,34,1.43E-05,1.36E-05,95.50520426,200,High,68.23208861,31.76791139,2,Current
Packaging,35,1.47E-05,1.45E-05,87.84806275,300,High,69.56123533,30.43876467,5,Advanced
Packaging,36,1.52E-05,1.53E-05,365.4361092,200,Medium,83.70706444,16.29293556,4,Reduced
Packaging,37,1.56E-05,1.53E-05,82.74335286,300,Low,68.20018093,31.79981907,2,Reduced
Packaging,38,1.61E-05,1.67E-05,419.8370267,300,Medium,66.83601509,33.16398491,1,Current
Packaging,39,1.66E-05,1.58E-05,367.8090022,200,Low,33.99912243,66.00087757,5,Advanced
Packaging,40,1.71E-05,1.68E-05,86.60695129,300,Low,61.10448132,38.89551868,3,Current
Packaging,41,1.76E-05,1.81E-05,88.17697134,300,Low,39.01014005,60.98985995,4,Advanced
Packaging,42,1.81E-05,1.77E-05,493.9878103,450,Medium,74.24602612,25.75397388,2,Advanced
Packaging,43,1.87E-05,1.92E-05,218.4218581,450,High,60.73331525,39.26668475,1,Current
Packaging,44,1.92E-05,1.95E-05,216.7889662,300,Medium,70.81366675,29.18633325,3,Current
Packaging,45,1.98E-05,1.99E-05,415.7598053,300,Medium,32.50037404,67.49962596,2,Current
Packaging,46,2.04E-05,2.08E-05,476.2618598,300,Medium,35.08752096,64.91247904,2,Reduced
Packaging,47,2.10E-05,2.19E-05,493.7004787,300,Medium,72.97940328,27.02059672,3,Current
Packaging,48,2.16E-05,2.10E-05,389.0201834,450,Medium,34.32506016,65.67493984,1,Current
Packaging,49,2.23E-05,2.23E-05,219.3168135,200,High,34.27540367,65.72459633,1,Advanced
Packaging,50,2.30E-05,2.24E-05,87.57532251,200,Low,30.72650851,69.27349149,5,Reduced
