Wafer Step,Year,Synthetic_Water_per_Wafer,Synthetic_Water_per_Wafer_noisy,Investment_Level,Wafer_Size,Water_Efficiency_Level,Percent_Reclaimed_Water,Percent_Municipal_Water,Reclamation_Tech_Level,Wafer_Intention
Deposition,14,1.584252293445145e-05,1.54313966841141e-05,150.9211892572519,300,Medium,46.48836213288817,53.51163786711183,2,Reduced
Deposition,15,1.631779862248499e-05,1.624106474389933e-05,370.4806496063911,200,Medium,79.3568591108207,20.643140889179307,3,Current
Deposition,16,1.680733258115954e-05,1.647234528847716e-05,156.76208937356003,200,Medium,55.42429521892577,44.57570478107423,5,Advanced
Deposition,17,1.731155255859433e-05,1.667650235729171e-05,196.4298641716705,300,Low,70.05299395748823,29.947006042511774,5,Advanced
Deposition,18,1.783089913535216e-05,1.701015604449437e-05,385.9211323031109,200,High,35.73211883008009,64.26788116991992,5,Current
Deposition,19,1.836582610941273e-05,1.783811185867429e-05,342.3348045712466,200,Low,67.43155948059439,32.56844051940561,4,Current
Deposition,20,1.891680089269511e-05,1.912281000621774e-05,432.1505347223801,300,Low,57.10606072423374,42.89393927576626,1,Current
Deposition,21,1.948430491947596e-05,1.943457588386125e-05,345.9258015351545,200,High,65.19650779052844,34.80349220947156,5,Advanced
Deposition,22,2.006883406706024e-05,1.972990438259475e-05,305.7388715009622,450,High,40.0808524646918,59.9191475353082,2,Reduced
Deposition,23,2.067089908907205e-05,2.141079811023797e-05,92.15364552264161,200,High,74.21242469665093,25.787575303349072,5,Advanced
Deposition,24,2.129102606174421e-05,2.151278682452708e-05,215.4721113767451,300,High,81.7678246525937,18.232175347406297,4,Advanced
Deposition,25,2.192975684359654e-05,2.297497360107037e-05,169.34106545677645,300,Medium,43.00438800544654,56.99561199455346,2,Advanced
Deposition,26,2.258764954890444e-05,2.346915459650855e-05,159.79533952058762,450,Medium,35.7428733312097,64.2571266687903,4,Advanced
Deposition,27,2.326527903537157e-05,2.388922824357192e-05,487.85474963860054,200,Low,31.418315162780182,68.58168483721983,2,Current
Deposition,28,2.396323740643272e-05,2.496889688335046e-05,226.89397610004218,300,Medium,68.51829002659596,31.481709973404037,3,Current
Deposition,29,2.46821345286257e-05,2.467443866786311e-05,451.420949829701,450,Medium,66.42564216532685,33.57435783467315,1,Advanced
Deposition,30,2.542259856448447e-05,2.577145045146175e-05,334.0123816987683,450,Low,62.8018447628442,37.1981552371558,1,Current
Deposition,31,2.6185276521419e-05,2.671811673625674e-05,407.66508659374176,450,Medium,43.916825766958524,56.083174233041476,4,Advanced
Deposition,32,2.697083481706157e-05,2.696100361663696e-05,276.18669189733646,300,Medium,53.45435975433088,46.54564024566912,1,Current
Deposition,33,2.777995986157343e-05,2.80596000972547e-05,309.6067480818616,200,Low,65.66858011117039,34.331419888829615,4,Reduced
Deposition,34,2.861335865742063e-05,2.901789401853845e-05,271.63296221848873,300,Low,59.80601153155016,40.19398846844984,4,Advanced
Deposition,35,2.947175941714324e-05,3.021224046222397e-05,137.85934450912004,450,Medium,89.26713121289325,10.732868787106753,4,Current
Deposition,36,3.035591219965755e-05,3.007965391744039e-05,375.1034518676774,300,Low,38.18638515340399,61.81361484659601,1,Advanced
Deposition,37,3.126658956564727e-05,3.055065070095728e-05,176.3475630983851,300,High,71.70867324285562,28.291326757144375,4,Advanced
Deposition,38,3.220458725261669e-05,3.265889312628857e-05,60.942184894154224,300,Medium,54.259126086257524,45.740873913742476,1,Advanced
Deposition,39,3.31707248701952e-05,3.30609151458517e-05,340.46253315822554,300,Medium,55.69197689553688,44.30802310446312,4,Current
Deposition,40,3.416584661630105e-05,3.513486474866134e-05,129.699805733172,200,Medium,73.05586593949057,26.944134060509427,5,Current
Deposition,41,3.519082201479009e-05,3.422386338916747e-05,473.20636295881144,300,High,71.54616907946217,28.453830920537825,4,Advanced
Deposition,42,3.624654667523379e-05,3.510111659017371e-05,479.2678596511643,300,Medium,89.4753596221313,10.524640377868707,2,Reduced
Deposition,43,3.73339430754908e-05,3.759757394443331e-05,461.68897559920185,300,Medium,37.703657367247516,62.296342632752484,4,Current
Deposition,44,3.845396136775552e-05,4.025487136603609e-05,216.57141511494999,300,Medium,36.246578963049984,63.753421036950016,3,Reduced
Deposition,45,3.96075802087882e-05,3.984452076652403e-05,56.95547743799034,200,Low,73.46032902772447,26.53967097227553,4,Current
Deposition,46,4.079580761505184e-05,3.932628317522376e-05,467.74335316447645,300,High,64.70321502038455,35.29678497961545,2,Current
Deposition,47,4.20196818435034e-05,4.245689841189859e-05,242.68286674279145,300,Medium,46.44963999358835,53.55036000641165,2,Advanced
Deposition,48,4.328027229880849e-05,4.269833971348121e-05,484.9946685696513,300,Medium,34.765162139339196,65.2348378606608,1,Advanced
Deposition,49,4.457868046777275e-05,4.627882107105336e-05,483.6289896901638,200,High,35.13949497578583,64.86050502421418,5,Reduced
Deposition,50,4.591604088180593e-05,4.640576870442332e-05,433.854254960312,300,High,83.6514524798471,16.348547520152906,4,Advanced
Oxidation,1,5.393993610543681e-06,5.391357668627827e-06,182.50200143131357,300,Medium,41.512039483124575,58.487960516875425,1,Reduced
Oxidation,2,5.555813418859991e-06,5.767436274220294e-06,223.29397787086637,200,High,49.40229372693125,50.59770627306875,5,Current
Oxidation,3,5.72248782142579e-06,5.43807151168689e-06,433.0115021825856,300,Medium,43.59938413361928,56.40061586638072,4,Advanced
Oxidation,4,5.894162456068564e-06,5.806126276879799e-06,192.61490232032494,200,Medium,51.29977834991624,48.70022165008376,3,Advanced
Oxidation,5,6.070987329750622e-06,5.776536856396592e-06,126.27173600874161,200,Medium,34.1654305647656,65.8345694352344,4,Advanced
Oxidation,6,6.25311694964314e-06,5.954577800011762e-06,300.56056810625756,450,Medium,61.14358745449622,38.85641254550378,2,Reduced
Oxidation,7,6.440710458132435e-06,6.560735486153973e-06,471.2696483723514,300,Low,34.05675381553289,65.94324618446711,2,Current
Oxidation,8,6.633931771876408e-06,6.623539287089087e-06,363.21340850373787,450,High,78.0213904693417,21.978609530658304,3,Advanced
Oxidation,9,6.832949725032701e-06,6.994905822404675e-06,306.52752654021424,300,High,44.02272491462598,55.97727508537402,1,Advanced
Oxidation,10,7.037938216783682e-06,7.199658428549673e-06,93.72942219684583,300,Low,62.400714876270634,37.599285123729366,5,Advanced
Oxidation,11,7.249076363287193e-06,7.230769913363662e-06,326.75325201462636,300,High,82.80474525368749,17.195254746312514,4,Current
Oxidation,12,7.466548654185809e-06,7.212076661961216e-06,495.5242325469185,300,Low,69.05264214283164,30.947357857168356,2,Advanced
Oxidation,13,7.690545113811382e-06,7.65866070382603e-06,113.03780685643582,300,Medium,61.977467193080116,38.022532806919884,1,Reduced
Oxidation,14,7.921261467225725e-06,8.25289327588124e-06,283.24834356368154,300,Medium,49.460025186922536,50.539974813077464,3,Advanced
Oxidation,15,8.158899311242497e-06,8.031313251047897e-06,444.81788236757995,300,Low,49.98011478349187,50.01988521650813,2,Advanced
Oxidation,16,8.403666290579771e-06,8.048841612390688e-06,383.345877989392,450,High,70.1692173118914,29.8307826881086,3,Current
Oxidation,17,8.655776279297165e-06,8.934272417399919e-06,363.6570834478706,450,High,89.64836167327005,10.351638326729955,4,Current
Oxidation,18,8.91544956767608e-06,9.032306215676245e-06,366.11783779419915,450,Medium,69.71035139096271,30.289648609037286,5,Reduced
Oxidation,19,9.182913054706364e-06,9.145847687615087e-06,211.77101804888983,200,Low,63.46700504220149,36.53299495779851,2,Current
Oxidation,20,9.458400446347555e-06,9.845100633197098e-06,182.116329919022,300,Low,73.83903061435477,26.16096938564523,2,Advanced
Oxidation,21,9.742152459737981e-06,1.019380908872903e-05,414.2125199653311,450,Medium,57.91233673702309,42.08766326297691,4,Current
Oxidation,22,1.003441703353012e-05,1.038774547376549e-05,414.55102760563136,200,High,33.60854055604711,66.3914594439529,1,Advanced
Oxidation,23,1.033544954453602e-05,1.031093372106347e-05,440.18254336104667,200,Medium,63.73780895267459,36.26219104732541,5,Advanced
Oxidation,24,1.064551303087211e-05,1.015694402726735e-05,460.9582486504121,300,Low,87.45751707032281,12.542482929677192,2,Reduced
Oxidation,25,1.096487842179827e-05,1.079343301008407e-05,280.10407948742204,300,Medium,40.51817654145958,59.48182345854042,5,Current
Oxidation,26,1.129382477445222e-05,1.126216397976286e-05,275.68233260923984,450,Medium,71.40029344923994,28.59970655076006,2,Reduced
Oxidation,27,1.163263951768578e-05,1.194719316102386e-05,409.23283053504883,200,Medium,42.05602131954339,57.94397868045661,5,Current
Oxidation,28,1.198161870321636e-05,1.232740354361007e-05,342.4837688499943,300,Low,62.14966106838487,37.85033893161513,3,Current
Oxidation,29,1.234106726431285e-05,1.212179324984055e-05,365.8850947659665,300,Medium,35.800586978803175,64.19941302119682,2,Advanced
Oxidation,30,1.271129928224224e-05,1.210576382175658e-05,408.10670124624545,200,Medium,57.02225617549111,42.97774382450889,5,Advanced
Oxidation,31,1.30926382607095e-05,1.319719339413878e-05,450.50240381790485,200,High,75.36979973371476,24.630200266285243,1,Reduced
Oxidation,32,1.348541740853079e-05,1.41344542934784e-05,202.09782058319112,450,Medium,50.85429145433892,49.14570854566108,3,Advanced
Oxidation,33,1.388997993078671e-05,1.445983997274661e-05,219.01232868797482,300,Medium,69.89470346923308,30.10529653076692,3,Reduced
Oxidation,34,1.430667932871031e-05,1.45555143006661e-05,92.29187292839106,300,High,77.72699764738375,22.273002352616246,1,Current
Oxidation,35,1.473587970857162e-05,1.476379410265272e-05,310.2260634482783,300,Low,85.63066916876716,14.369330831232844,5,Advanced
Oxidation,36,1.517795609982877e-05,1.537429697299718e-05,66.17402320853394,450,High,44.078524911327214,55.921475088672786,4,Current
Oxidation,37,1.563329478282364e-05,1.581751441315906e-05,259.5191081596071,300,Medium,53.958954948558485,46.041045051441515,1,Current
Oxidation,38,1.610229362630835e-05,1.622158908693565e-05,294.1900856184095,450,Low,39.14496079982504,60.85503920017496,5,Advanced
Oxidation,39,1.65853624350976e-05,1.637607090626116e-05,178.94356345772798,300,Medium,89.5490101295025,10.450989870497494,1,Reduced
Oxidation,40,1.708292330815052e-05,1.765396583602973e-05,315.87496725605484,300,Medium,85.62005807545772,14.37994192454228,1,Current
Oxidation,41,1.759541100739504e-05,1.84045107004414e-05,63.72511247257224,300,Low,62.39742781683358,37.60257218316642,2,Advanced
Oxidation,42,1.812327333761689e-05,1.743902420790412e-05,66.80668493714649,300,Medium,80.52199766258528,19.478002337414722,5,Current
Oxidation,43,1.86669715377454e-05,1.77697852918213e-05,420.17025229684623,300,Medium,61.25747863632253,38.74252136367747,4,Reduced
Oxidation,44,1.922698068387776e-05,1.909607560262851e-05,212.0857886350683,300,Medium,67.41514128016559,32.584858719834415,2,Advanced
Oxidation,45,1.98037901043941e-05,2.051259158936282e-05,107.17723069334815,300,Low,35.34746592696099,64.652534073039,1,Reduced
Oxidation,46,2.039790380752592e-05,1.99583048818183e-05,285.00946702466194,450,High,75.31622522980848,24.68377477019152,1,Advanced
Oxidation,47,2.10098409217517e-05,2.081748336837419e-05,396.49709889437486,300,High,37.66280901811409,62.33719098188591,1,Current
Oxidation,48,2.164013614940425e-05,2.217490446166799e-05,147.11946237357944,300,High,79.5640578151517,20.4359421848483,5,Current
Oxidation,49,2.228934023388638e-05,2.159850520282752e-05,330.3007141185501,450,Medium,76.92168526022316,23.078314739776843,5,Advanced
Oxidation,50,2.295802044090297e-05,2.229185393319976e-05,88.4063592471956,300,Low,72.52468186457858,27.475318135421418,2,Advanced
Doping,1,5.393993610543681e-06,5.259155919529086e-06,73.25677452587347,200,Medium,32.169622831485725,67.83037716851427,4,Current
Doping,2,5.555813418859991e-06,5.521393758627533e-06,289.1095842056666,450,Low,48.187701356719714,51.812298643280286,2,Current
Doping,3,5.72248782142579e-06,5.582128450669652e-06,293.2858047245479,300,Low,45.78675419465057,54.21324580534943,3,Current
Doping,4,5.894162456068564e-06,5.863885700459154e-06,336.84345567419297,300,Medium,51.60818444829114,48.39181555170886,1,Advanced
Doping,5,6.070987329750622e-06,6.358898697049112e-06,376.7411001751977,200,Medium,35.25856480583031,64.7414351941697,1,Reduced
Doping,6,6.25311694964314e-06,6.242444797526359e-06,489.1334357581406,300,Medium,86.21746938186376,13.782530618136235,1,Current
Doping,7,6.440710458132435e-06,6.26632754984809e-06,282.3351567355379,300,Medium,63.22813444274258,36.77186555725742,2,Reduced
Doping,8,6.633931771876408e-06,6.780056869825968e-06,195.3304128235607,300,Medium,48.33145863948141,51.66854136051859,2,Advanced
Doping,9,6.832949725032701e-06,6.715585752861569e-06,407.83378764591663,450,Low,53.818891024457,46.181108975543,1,Current
Doping,10,7.037938216783682e-06,6.791647295452272e-06,171.87451306793338,300,High,56.83215243029014,43.16784756970986,2,Current
Doping,11,7.249076363287193e-06,7.29535605327685e-06,247.53713931753626,200,Medium,66.03566000163704,33.96433999836296,5,Advanced
Doping,12,7.466548654185809e-06,7.616539591736604e-06,85.30537160401968,300,Medium,60.94076566178987,39.05923433821013,5,Current
Doping,13,7.690545113811382e-06,7.923162850114424e-06,61.40783453695588,300,Low,85.16351839286504,14.836481607134957,2,Advanced
Doping,14,7.921261467225725e-06,7.532549084609673e-06,483.1917866050663,300,Medium,59.817808974349816,40.182191025650184,1,Current
Doping,15,8.158899311242497e-06,7.758814294184654e-06,426.1910542304926,200,Medium,89.52948088939877,10.47051911060123,2,Current
Doping,16,8.403666290579771e-06,8.085788542298654e-06,363.18839274216407,300,Low,81.08549746470575,18.914502535294247,2,Advanced
Doping,17,8.655776279297165e-06,8.708173753886926e-06,234.02882498642145,300,Low,42.51063086144015,57.48936913855985,2,Current
Doping,18,8.91544956767608e-06,9.04461971826198e-06,127.9824440318806,450,Medium,85.83571287863498,14.164287121365021,3,Current
Doping,19,9.182913054706364e-06,9.3636739051052e-06,120.39666920198871,300,Medium,36.98198387312856,63.01801612687144,5,Advanced
Doping,20,9.458400446347555e-06,9.42689481819985e-06,162.60930417406792,450,Low,79.04698250947149,20.95301749052851,4,Reduced
Doping,21,9.742152459737981e-06,9.324665000708555e-06,297.1519991177542,200,High,52.837397608594806,47.162602391405194,4,Reduced
Doping,22,1.003441703353012e-05,9.91454657433823e-06,371.56816521502805,450,Low,82.67845922670418,17.321540773295823,3,Current
Doping,23,1.033544954453602e-05,9.8839618964169e-06,347.08881952297907,200,Medium,82.08340140644702,17.916598593552976,2,Advanced
Doping,24,1.064551303087211e-05,1.060230186231109e-05,175.97025362567427,300,High,78.35552400705727,21.64447599294273,3,Current
Doping,25,1.096487842179827e-05,1.091279995297257e-05,479.68937629843737,300,Medium,77.40182617842368,22.598173821576324,3,Current
Doping,26,1.129382477445222e-05,1.162908454945448e-05,382.05361251309586,200,Medium,48.280748345882444,51.719251654117556,1,Advanced
Doping,27,1.163263951768578e-05,1.177915093589094e-05,299.4593236301303,300,Medium,34.85515698307513,65.14484301692487,5,Current
Doping,28,1.198161870321636e-05,1.180845676238377e-05,325.2743358054585,300,Low,54.178810725909685,45.821189274090315,4,Current
Doping,29,1.234106726431285e-05,1.270766911807616e-05,238.82002809250545,300,High,40.41147089919052,59.58852910080948,2,Current
Doping,30,1.271129928224224e-05,1.300172535336002e-05,161.47894527552086,300,Medium,71.69706533414771,28.30293466585229,4,Current
Doping,31,1.30926382607095e-05,1.316541252704302e-05,210.18770539306772,300,High,50.76598359226713,49.23401640773287,4,Current
Doping,32,1.348541740853079e-05,1.357797519402369e-05,391.0307497089661,300,Low,88.53661205159489,11.463387948405114,5,Reduced
Doping,33,1.388997993078671e-05,1.456533793729546e-05,56.47706988339014,300,Low,68.45832464071992,31.541675359280077,4,Advanced
Doping,34,1.430667932871031e-05,1.363355384916808e-05,102.23268822811231,300,Low,79.34883381806165,20.65116618193835,4,Current
Doping,35,1.473587970857162e-05,1.414126078247983e-05,70.70118890978874,200,Medium,37.95148036451091,62.04851963548909,3,Reduced
Doping,36,1.517795609982877e-05,1.461344419616643e-05,68.32796104353656,450,Medium,81.72086893635736,18.279131063642637,5,Current
Doping,37,1.563329478282364e-05,1.615393172937583e-05,434.95726280495325,300,High,85.36543143080365,14.634568569196347,1,Current
Doping,38,1.610229362630835e-05,1.599219024100837e-05,366.64603672101066,300,Medium,59.22371512913615,40.77628487086385,2,Current
Doping,39,1.65853624350976e-05,1.668186279943009e-05,263.37822308929634,300,High,66.37517626505866,33.624823734941344,4,Current
Doping,40,1.708292330815052e-05,1.747517196547451e-05,94.02537229295066,450,Low,75.88858805417973,24.111411945820265,2,Reduced
Doping,41,1.759541100739504e-05,1.70584798184636e-05,271.2271438025746,200,High,40.49031763562475,59.50968236437525,1,Current
Doping,42,1.812327333761689e-05,1.901252613308588e-05,263.0622968512546,300,Medium,60.15396458780654,39.84603541219346,2,Reduced
Doping,43,1.86669715377454e-05,1.944565721148252e-05,127.94084145950683,300,Medium,53.919781666338785,46.080218333661215,1,Advanced
Doping,44,1.922698068387776e-05,1.891684847995941e-05,245.23324215708786,300,High,38.782439529734944,61.217560470265056,3,Advanced
Doping,45,1.98037901043941e-05,1.881697755374345e-05,229.32713047881805,200,Medium,52.05206533749188,47.94793466250812,4,Current
Doping,46,2.039790380752592e-05,2.017745549539293e-05,327.1325441234974,450,Medium,34.09033856312961,65.90966143687038,1,Advanced
Doping,47,2.10098409217517e-05,2.17743984319137e-05,335.7921428904397,450,Low,31.54871441696922,68.45128558303078,2,Advanced
Doping,48,2.164013614940425e-05,2.259114156477263e-05,70.38680439742004,300,Low,38.109977349289366,61.890022650710634,4,Advanced
Doping,49,2.228934023388638e-05,2.146886951491102e-05,218.57567658191203,300,High,87.78690669535044,12.213093304649561,3,Advanced
Doping,50,2.295802044090297e-05,2.312056800121197e-05,331.63696207140634,450,Medium,62.97177215370102,37.02822784629898,4,Advanced
Inspection,1,5.393993610543681e-06,5.218096296700056e-06,276.41131636103944,300,Medium,87.94932966919319,12.05067033080681,1,Reduced
Inspection,2,5.555813418859991e-06,5.28139499165497e-06,435.42042853474504,200,Medium,55.94987269980792,44.05012730019208,3,Advanced
Inspection,3,5.72248782142579e-06,5.762316989286439e-06,346.41213422852525,300,Low,48.70896798511558,51.29103201488442,2,Current
Inspection,4,5.894162456068564e-06,5.775029749810733e-06,123.32049218664336,300,Low,60.36851177041464,39.63148822958536,3,Current
Inspection,5,6.070987329750622e-06,5.771375487702026e-06,81.75593633019344,300,Medium,56.37070131797461,43.62929868202539,3,Reduced
Inspection,6,6.25311694964314e-06,6.552988254384881e-06,339.088675192842,300,Medium,36.33988105570464,63.66011894429536,5,Advanced
Inspection,7,6.440710458132435e-06,6.332250398267822e-06,61.930089743729816,450,Low,68.44957888141238,31.55042111858762,3,Reduced
Inspection,8,6.633931771876408e-06,6.449230625303148e-06,313.5990115730585,450,Medium,42.96229095057598,57.03770904942402,3,Current
Inspection,9,6.832949725032701e-06,6.510997573576333e-06,473.1036086412309,300,Low,67.17527729386978,32.82472270613022,4,Current
Inspection,10,7.037938216783682e-06,7.301866888778272e-06,308.96338004414554,200,Medium,69.01206554388921,30.987934456110793,2,Current
Inspection,11,7.249076363287193e-06,7.554740730899297e-06,224.67646679293486,450,Low,39.12149118771889,60.87850881228111,4,Reduced
Inspection,12,7.466548654185809e-06,7.812034782919252e-06,339.47969829905895,450,Medium,33.680977626640086,66.31902237335991,4,Advanced
Inspection,13,7.690545113811382e-06,7.417416498621382e-06,256.21380072118245,200,Medium,76.84569516410639,23.154304835893612,1,Current
Inspection,14,7.921261467225725e-06,7.820382046983406e-06,295.5275551921707,450,Medium,57.588025426159206,42.411974573840794,4,Current
Inspection,15,8.158899311242497e-06,7.835043315656116e-06,473.65916394943633,450,Low,33.48982773032855,66.51017226967144,5,Current
Inspection,16,8.403666290579771e-06,8.41360900232707e-06,223.74618701034842,300,Low,89.69197903018602,10.308020969813981,5,Reduced
Inspection,17,8.655776279297165e-06,8.321924460869329e-06,482.5357537207614,300,Medium,33.466833659782,66.533166340218,1,Advanced
Inspection,18,8.91544956767608e-06,8.788792320328112e-06,457.4077888802287,300,Medium,71.7021137315132,28.297886268486806,2,Reduced
Inspection,19,9.182913054706364e-06,9.547864805105638e-06,138.1060106551834,200,Medium,89.02073551580482,10.979264484195184,2,Advanced
Inspection,20,9.458400446347555e-06,9.501934964920083e-06,81.21258539382445,300,Low,44.350806252955536,55.649193747044464,4,Advanced
Inspection,21,9.742152459737981e-06,9.866196401488561e-06,95.350100619842,450,Medium,38.53496212123177,61.46503787876823,4,Advanced
Inspection,22,1.003441703353012e-05,9.931756796937369e-06,58.19982154319737,200,High,37.283096365345735,62.716903634654265,4,Advanced
Inspection,23,1.033544954453602e-05,1.011780649783158e-05,92.49933234016777,300,Medium,48.196508854055736,51.803491145944264,2,Current
Inspection,24,1.064551303087211e-05,1.054251319530145e-05,357.35304803736057,300,Low,36.0627486606388,63.9372513393612,3,Advanced
Inspection,25,1.096487842179827e-05,1.081285602123283e-05,82.03489180710304,300,Medium,71.52968050164792,28.470319498352083,5,Advanced
Inspection,26,1.129382477445222e-05,1.136544454214228e-05,193.5390336321926,450,Low,33.73750788780376,66.26249211219624,3,Reduced
Inspection,27,1.163263951768578e-05,1.132404104598683e-05,430.19388993625455,300,Low,60.56532768898738,39.43467231101262,3,Reduced
Inspection,28,1.198161870321636e-05,1.154813495437869e-05,60.472371081121636,300,High,89.8018112311786,10.198188768821396,2,Reduced
Inspection,29,1.234106726431285e-05,1.229955423455632e-05,416.5108171650211,300,Low,78.83821617036114,21.161783829638864,3,Reduced
Inspection,30,1.271129928224224e-05,1.250658726620045e-05,176.83464864802997,300,Medium,66.91316629386066,33.086833706139345,1,Current
Inspection,31,1.30926382607095e-05,1.366276428846193e-05,103.17417242974531,300,Medium,48.3752172471967,51.6247827528033,4,Advanced
Inspection,32,1.348541740853079e-05,1.320780110329038e-05,363.5317244138678,300,Medium,67.43375017749831,32.56624982250169,1,Advanced
Inspection,33,1.388997993078671e-05,1.455627349496483e-05,333.0242810509478,200,Medium,61.6224878346991,38.3775121653009,5,Current
Inspection,34,1.430667932871031e-05,1.443710039718416e-05,444.86240608717384,200,Low,55.565003033422286,44.434996966577714,4,Advanced
Inspection,35,1.473587970857162e-05,1.408516854022873e-05,380.7819697117486,300,Medium,37.84262260441197,62.15737739558803,3,Current
Inspection,36,1.517795609982877e-05,1.511074420925917e-05,411.5664186731819,300,Medium,83.196252914428,16.803747085572,5,Advanced
Inspection,37,1.563329478282364e-05,1.55102319263736e-05,176.9155576570879,450,Low,56.98707892927935,43.01292107072065,4,Advanced
Inspection,38,1.610229362630835e-05,1.621917518010362e-05,129.84779470087528,300,Medium,41.6773507092459,58.3226492907541,3,Current
Inspection,39,1.65853624350976e-05,1.738462471334807e-05,387.7766382383862,300,Low,52.06556105263738,47.93443894736262,1,Current
Inspection,40,1.708292330815052e-05,1.658320353211741e-05,413.0756326702688,300,Low,54.84778515173562,45.15221484826438,4,Current
Inspection,41,1.759541100739504e-05,1.67914736499027e-05,495.727313900303,200,Medium,79.65227373401245,20.347726265987546,3,Current
Inspection,42,1.812327333761689e-05,1.855300927116787e-05,235.6779546101419,300,Low,74.01686283368412,25.983137166315885,1,Advanced
Inspection,43,1.86669715377454e-05,1.865480418753611e-05,217.40813860675243,200,Medium,76.15829361848039,23.841706381519614,5,Advanced
Inspection,44,1.922698068387776e-05,1.849377134036538e-05,399.3858323338986,450,Medium,30.661875865718834,69.33812413428117,5,Reduced
Inspection,45,1.98037901043941e-05,1.896616026091949e-05,203.36159311385802,200,High,54.96923989078569,45.03076010921431,5,Current
Inspection,46,2.039790380752592e-05,1.940332092640509e-05,468.84079652160415,300,Low,58.88064909811942,41.11935090188058,5,Advanced
Inspection,47,2.10098409217517e-05,2.004467541903046e-05,436.2857383293553,200,Low,31.151536609383403,68.8484633906166,2,Reduced
Inspection,48,2.164013614940425e-05,2.093347512788532e-05,243.04731231875826,450,Low,45.58879252470206,54.41120747529794,4,Advanced
Inspection,49,2.228934023388638e-05,2.132392959288399e-05,387.8919805061738,300,Medium,75.6173893873281,24.382610612671897,4,Current
Inspection,50,2.295802044090297e-05,2.373175068346606e-05,389.5442933381071,300,Medium,38.22658234373994,61.77341765626006,2,Advanced
Packaging,1,5.393993610543681e-06,5.295904134250843e-06,96.40574097616968,200,Low,62.1186078871555,37.8813921128445,3,Current
Packaging,2,5.555813418859991e-06,5.47607018352254e-06,456.148808005805,300,High,42.91211232103425,57.08788767896575,3,Current
Packaging,3,5.72248782142579e-06,5.885239842825032e-06,277.3635676015357,300,Low,30.727246478633596,69.27275352136641,5,Advanced
Packaging,4,5.894162456068564e-06,5.643917481934789e-06,421.90585974848375,450,Medium,44.472087455972485,55.527912544027515,1,Reduced
Packaging,5,6.070987329750622e-06,6.184036074662433e-06,194.0223204637753,300,Medium,88.55242529460322,11.447574705396775,3,Current
Packaging,6,6.25311694964314e-06,5.946332321689481e-06,452.9854528232902,200,High,78.09222671297937,21.907773287020632,1,Advanced
Packaging,7,6.440710458132435e-06,6.601137302339414e-06,225.1407554303734,200,Medium,87.574598659262,12.425401340738006,4,Advanced
Packaging,8,6.633931771876408e-06,6.569259066542746e-06,54.87694316613426,300,High,59.27124263558174,40.72875736441826,1,Advanced
Packaging,9,6.832949725032701e-06,7.142157250162703e-06,457.42188938866866,300,Medium,36.584171920650206,63.415828079349794,4,Advanced
Packaging,10,7.037938216783682e-06,6.70605640317819e-06,91.0790045537601,200,High,62.87756933842158,37.12243066157842,2,Current
Packaging,11,7.249076363287193e-06,7.239830621410668e-06,193.69113691568668,300,Low,57.26264007359765,42.73735992640235,2,Reduced
Packaging,12,7.466548654185809e-06,7.541238888975313e-06,477.5278851728622,300,High,80.66142496437695,19.33857503562305,5,Current
Packaging,13,7.690545113811382e-06,7.640737930191217e-06,477.77321612190025,300,Medium,35.88495484705467,64.11504515294533,3,Advanced
Packaging,14,7.921261467225725e-06,7.674784788232995e-06,308.04704965547876,300,High,59.29446822130669,40.70553177869331,5,Advanced
Packaging,15,8.158899311242497e-06,8.008594294094952e-06,334.32674547640966,300,Medium,39.00291988163906,60.99708011836094,4,Advanced
Packaging,16,8.403666290579771e-06,8.726395514364868e-06,251.8004848902439,300,Medium,49.480555613403595,50.519444386596405,5,Current
Packaging,17,8.655776279297165e-06,8.790617283066632e-06,181.94484726412904,200,Medium,74.24142464326798,25.758575356732024,1,Current
Packaging,18,8.91544956767608e-06,8.593343935071636e-06,197.89904541646217,200,Medium,58.56108776212599,41.43891223787401,4,Advanced
Packaging,19,9.182913054706364e-06,9.201587068048463e-06,352.63330523466726,450,Low,52.553297108746165,47.446702891253835,2,Current
Packaging,20,9.458400446347555e-06,9.148285914778137e-06,388.568538246956,450,Low,53.66857671420212,46.33142328579788,3,Reduced
Packaging,21,9.742152459737981e-06,9.657946383996436e-06,406.21056967663185,300,Low,57.5668061043592,42.4331938956408,4,Current
Packaging,22,1.003441703353012e-05,1.044494071827275e-05,405.32816425754925,300,Low,77.10099263022342,22.899007369776584,4,Reduced
Packaging,23,1.033544954453602e-05,1.067677122337037e-05,91.04274637191067,300,High,83.52508133641406,16.47491866358594,1,Current
Packaging,24,1.064551303087211e-05,1.117077338925311e-05,272.48913711616166,300,Low,87.3200811902357,12.679918809764303,3,Current
Packaging,25,1.096487842179827e-05,1.136851377584714e-05,75.90144200748992,200,High,77.2142031753177,22.785796824682294,2,Current
Packaging,26,1.129382477445222e-05,1.090109728704355e-05,297.287997045681,200,Medium,48.924413744880766,51.075586255119234,4,Current
Packaging,27,1.163263951768578e-05,1.138535756812907e-05,248.68872561801965,300,Low,71.28808236519254,28.711917634807463,4,Advanced
Packaging,28,1.198161870321636e-05,1.184943215649942e-05,449.4668822412349,300,Medium,56.25618744332351,43.74381255667649,1,Advanced
